item_id,release_date_imputed,tags&genres,hours,minutes
421710,2017-09-29,"['Nudity', 'Casual', 'Visual Novel', 'Anime', 'Singleplayer', 'Comedy', 'Memes', 'Funny', 'Great Soundtrack', 'Cute']",,
659580,2013-05-21,['Movie'],,
717370,2017-10-02,"['Simulation', 'Strategy', 'Indie', 'Casual']",,
716850,2017-10-02,"['Adventure', 'Strategy', 'Indie', 'Casual']",,
386710,2017-10-02,"['Indie', 'Casual', 'RPG', 'Adventure', 'Rogue-like', 'Crafting']",0.23333333333333334,14.0
721410,2017-10-02,"['Action', 'Adventure', 'Indie', 'Free to Play']",,
663870,2013-05-14,"['Movie', 'Sexual Content', 'Horror', 'Sci-fi', 'Thriller']",,
715340,2017-09-26,"['Indie', 'Casual']",,
716930,2017-10-02,"['Adventure', 'Indie', 'Casual']",,
694460,2017-09-22,"['Movie', 'Nudity', 'Sexual Content']",,
457410,2017-11-10,"['Action', 'Indie', '4 Player Local', 'Local Co-Op', 'Local Multiplayer']",,
711150,2017-10-02,['Indie'],,
402940,2017-10-02,"['Early Access', 'Adventure', 'Indie', 'RPG']",,
717620,2017-09-21,"['Action', 'Indie', 'Casual']",,
631670,2017-11-10,['Indie'],,
710480,2014-05-31,"['Action', 'Adventure', 'Indie', 'Casual', '2D', 'Retro', 'Side Scroller', 'Kickstarter', 'Point & Click']",,
704040,2017-10-02,"['Free to Play', 'Indie', 'Casual', 'Clicker', 'Simulation', 'Building', 'City Builder']",,
723910,2017-10-02,"['Adventure', 'Casual', 'Hidden Object']",,
710330,2017-10-02,"['Casual', 'Indie', 'Adventure', 'Action']",,
695280,2017-10-02,['Episodic'],,
647310,2015-03-20,"['Movie', 'Drama', 'Thriller']",,
717200,2017-09-25,"['Action', 'Adventure', 'Indie']",,
675330,2017-11-10,"['Action', 'Adventure', 'Indie', 'VR']",,
660390,2017-09-29,"['Sports', 'Indie', 'Family Friendly', 'e-sports']",,
676460,2006-06-29,"['Early Access', 'Adventure', 'Action', 'Indie', 'RPG', 'VR']",,
714840,2017-09-29,"['Action', 'Indie', 'Casual']",,
725880,2017-09-29,"['Action', 'Adventure', 'Racing', 'Indie', 'Simulation']",,
569510,2017-10-31,"['Free to Play', 'Casual', 'Horror', 'VR']",,
544630,2017-09-29,"['Action', 'Adventure', 'Sports', 'Retro', 'Anime', 'Action-Adventure']",,
693750,2017-09-29,"['Early Access', 'Indie', 'Simulation', 'Action', 'Casual', 'Adventure', 'Strategy', 'Space', 'RPG', 'Survival', 'Perma Death', 'Atmospheric', 'Replay Value', 'Real-Time with Pause', 'Rogue-lite', 'Rogue-like']",,
665120,2017-11-10,"['Action', 'Casual', 'Indie', 'FPS', 'Multiplayer', 'Co-op', 'Free to Play', 'Sci-fi', 'Adventure', 'Sports', 'Crafting', 'Survival', 'Arena Shooter', 'Funny', 'Difficult', 'Atmospheric', 'Walking Simulator', 'Memes', 'Simulation', 'Comedy']",,
710440,2017-09-29,"['Action', 'Adventure', 'Indie', 'Casual']",,
707870,2017-09-29,"['Indie', 'Adventure', 'Casual', 'Platformer', 'Cartoon']",,
683430,2017-09-29,"['Action', 'Indie']",,
711970,2017-09-28,"['Strategy', 'Indie', 'Casual']",,
716790,2017-09-26,"['Strategy', 'Massively Multiplayer', 'Indie', 'Casual', 'Free to Play']",,
707860,2017-09-29,"['Early Access', 'Strategy', 'Simulation', 'Indie']",,
674250,2017-09-29,"['Early Access', 'Indie', 'Action', 'RPG']",,
646360,2017-11-10,"['Adventure', 'VR']",,
706390,2017-09-29,"['Strategy', 'Indie', 'Casual']",,
704710,2017-09-29,"['Action', 'Indie', 'Great Soundtrack']",,
704350,2015-04-04,"['Action', 'Casual']",,
564480,2017-09-29,"['Action', 'Adventure', 'Indie', 'Casual']",,
268910,2017-09-29,"['Difficult', 'Cartoon', 'Platformer', 'Great Soundtrack', 'Hand-drawn', 'Co-op', '2D', 'Indie', 'Local Co-Op', 'Action', 'Cartoony', 'Retro', 'Bullet Hell', 'Multiplayer', ""Shoot 'Em Up"", 'Side Scroller', 'Colorful', 'Singleplayer', 'Funny', 'Atmospheric']",,
715980,2017-09-29,"['Adventure', 'Indie', 'Casual', 'Simulation']",,
657080,2017-11-10,"['Early Access', 'Indie', 'Action', 'Casual', 'Racing']",,
696250,2017-09-29,"['Early Access', 'Adventure', 'Indie', 'Simulation', 'Survival']",,
715720,2017-09-29,"['Action', 'Adventure', 'Indie', 'Casual']",,
595280,2017-09-29,"['Strategy', 'Indie', 'RPG', 'Multiplayer', 'Medieval', 'Party-Based RPG', 'Mystery', 'Board Game', 'Replay Value']",,
616690,2017-09-29,"['Indie', 'Action', 'Adventure', 'Psychological Horror', 'Interactive Fiction']",,
695980,2017-09-29,"['Adventure', 'Casual', 'Hidden Object']",,
619010,2017-09-29,"['Adventure', 'Indie']",,
703870,2017-09-29,"['Casual', 'Indie']",,
654690,2017-09-29,"['Early Access', 'Adventure', 'Survival', 'Strategy', 'Indie', 'Action', 'Crafting', 'Open World', 'Underwater']",,
546120,2017-11-10,"['Indie', 'Strategy', 'Action']",,
723000,2017-09-29,"['Free to Play', 'Indie', 'Casual', 'Music']",,
684170,2017-09-29,"['Casual', 'Indie', 'Strategy', 'Puzzle', 'Minimalist', 'Short', 'Relaxing']",,
672010,2017-09-28,"['Early Access', 'Indie', 'Adventure', 'Action']",,
684530,2017-09-28,"['Action', 'Indie', 'Casual', '4 Player Local', 'Local Multiplayer', 'Physics']",,
706980,2017-09-28,"['Indie', 'Casual']",,
719090,2017-09-28,"['Indie', 'Casual']",,
554180,2017-09-28,"['Adventure', 'Indie', 'Visual Novel', 'Romance', 'Fantasy', 'Choose Your Own Adventure']",,
593670,2017-09-27,"['Action', 'Indie', 'Casual']",,
716980,2017-12-26,['Casual'],,
716970,2017-12-26,['Casual'],,
716960,2017-12-26,['Casual'],,
712410,2017-11-10,"['Casual', 'VR']",,
713150,2017-12-26,['Casual'],,
681290,2017-09-27,"['Action', 'Indie', 'Casual', 'Racing']",,
713680,2017-09-27,"['Indie', 'Casual', '2D', 'Point & Click']",,
595560,2017-09-27,"['Adventure', 'RPG', 'Indie', 'Point & Click', 'Exploration', 'Atmospheric']",,
714830,2017-09-27,"['Adventure', 'RPG', 'Violent', 'Point & Click', 'Indie', 'Exploration', 'Atmospheric']",,
714831,2017-09-27,"['Adventure', 'RPG', 'Violent', 'Point & Click', 'Indie', 'Exploration', 'Atmospheric']",,
701480,2017-09-27,"['Nudity', 'Episodic', 'Sexual Content']",,
707280,2017-09-27,['Education'],,
641950,2017-09-28,"['Early Access', 'Indie', 'RPG']",,
616520,2017-09-27,"['Early Access', 'Action', 'Indie', 'Sports']",,
515890,2017-09-27,['Indie'],,
722720,2017-09-27,['Indie'],,
723320,2017-09-27,['Action'],,
707330,2017-09-27,"['RPG', 'Indie']",,
435370,2017-09-27,"['Adventure', 'Casual', 'Simulation']",,
712330,2017-09-27,"['Adventure', 'RPG']",,
694660,2006-12-20,['Early Access'],,
698224,2017-09-27,['Action'],,
698223,2017-09-27,['Action'],,
705160,2004-10-14,"['Utilities', 'Video Production', 'Animation & Modeling', 'Education', 'VR']",,
723200,2017-09-27,"['Action', 'Adventure', 'Indie', 'Casual']",,
701960,2017-09-27,"['Adventure', 'Indie', 'Casual', 'Racing']",,
542030,2004-10-14,"['Adventure', 'Indie', 'RPG', 'VR', 'Puzzle']",,
713350,2017-11-10,"['Action', 'Indie', 'VR']",,
695110,2017-09-28,"['Indie', 'Casual', 'Simulation', 'Puzzle', 'Physics']",,
648340,2017-09-28,"['Strategy', 'Card Game']",,
698480,2017-09-28,"['Casual', 'Sports']",,
690610,2017-09-28,"['Early Access', 'Free to Play', 'Indie', 'Sandbox', 'Platformer', 'Magic', 'Puzzle-Platformer', 'Action', 'Arcade']",,
709400,2017-09-28,"['Action', 'Indie', 'Casual', 'Racing', 'Great Soundtrack', 'Arcade', 'Difficult', 'Psychedelic', 'Minimalist']",,
499140,2017-09-28,"['Casual', 'Indie', 'Puzzle']",,
690400,2017-09-28,"['Action', 'Adventure', 'Indie']",,
707000,2017-09-28,"['Indie', 'Casual']",,
696620,2017-09-28,"['Adventure', 'Indie', 'Casual']",,
693990,2017-11-10,"['Early Access', 'Design & Illustration']",,
721052,2017-09-28,"['Design & Illustration', 'Web Publishing']",,
721053,2017-09-28,"['Design & Illustration', 'Web Publishing']",,
721054,2017-09-28,"['Design & Illustration', 'Web Publishing']",,
721050,2017-09-28,"['Design & Illustration', 'Web Publishing']",,
721060,2017-09-28,"['Design & Illustration', 'Web Publishing']",,
721051,2017-09-28,"['Design & Illustration', 'Web Publishing']",,
439350,2017-09-28,"['Massively Multiplayer', 'Free to Play', 'RPG', 'Action', 'Anime', 'MMORPG', 'Hack and Slash']",,
717030,2017-09-28,"['Free to Play', 'Massively Multiplayer', 'Action', 'RPG']",,
717031,2017-09-28,"['Action', 'Free to Play', 'RPG', 'Massively Multiplayer']",,
701010,2017-11-10,"['Massively Multiplayer', 'Free to Play', 'VR']",,
717032,2017-09-28,"['Massively Multiplayer', 'Action', 'Free to Play', 'RPG']",,
562373,2017-09-28,['Simulation'],,
623050,2004-10-14,"['Casual', 'Simulation', 'Sports', 'Music', 'VR']",,
688370,2017-12-22,"['Early Access', 'Action', 'Indie', 'Casual', 'Adventure', 'Side Scroller', 'Arcade', 'Shooter', '2D', 'Platformer']",,
594570,2017-09-28,"['Strategy', 'Fantasy', 'RTS', 'Action', 'Multiplayer', 'Grand Strategy', 'Turn-Based Strategy', 'Games Workshop', 'Turn-Based', 'Singleplayer', 'War', 'Dinosaurs', 'Atmospheric', 'Dark Fantasy', 'Story Rich', 'Tactical', 'Real Time Tactics', 'Warhammer 40K', 'Sexual Content', 'Great Soundtrack']",,
724020,2017-09-27,"['Free to Play', 'Indie', 'Simulation']",,
706920,2017-09-27,"['Strategy', 'Indie', 'Turn-Based', 'Adventure', 'Anime', 'Difficult', 'Female Protagonist', 'Funny', 'Turn-Based Strategy', 'Minimalist', 'Strategy RPG', 'Mouse only', 'Hex Grid', 'Villain Protagonist']",,
646100,2017-09-27,"['Indie', 'Action', 'Adventure', 'Survival', 'Horror', 'Survival Horror', 'Multiplayer']",,
702840,2017-09-27,"['Action', 'Indie', 'Casual', 'Simulation']",,
714670,2017-09-27,"['Action', 'Adventure', 'Indie', 'Casual', 'Simulation']",,
721400,2018-01-03,"['Action', 'Casual', 'Sports', 'VR']",,
702090,2017-09-27,"['Survival', 'Shooter', 'Memes', 'Funny', 'Zombies', 'Violent', 'Exploration', 'Short', 'Comedy', 'Satire', 'Gore', 'Action', 'Indie', 'Adventure', 'Casual', 'Simulation', 'Walking Simulator', 'Difficult']",,
311260,2017-09-26,"['Early Access', 'Economy', 'Simulation', 'Medieval', 'RPG', 'Strategy', 'Multiplayer', 'Singleplayer', 'Politics', 'Sandbox', 'Open World', 'Building', 'Survival', 'Historical', 'Trading']",,
708522,2017-09-26,['Action'],,
404680,2017-09-26,"['Adventure', 'Action', 'Indie', 'Singleplayer', 'Open World', 'Puzzle', 'Platformer', 'Exploration', 'Puzzle-Platformer', 'Metroidvania', '3D Platformer', 'Controller', 'Atmospheric']",,
719530,2017-09-26,"['Action', 'Adventure', 'Indie']",,
257030,2017-09-26,"['Mechs', 'Action', 'Indie', 'Robots', 'Anime', 'Fast-Paced', 'Sci-fi']",279.26666666666665,16.0
414740,2017-09-26,"['Action', 'World War II', 'FPS', 'Multiplayer', 'Co-op', 'Shooter', 'Violent', 'Gore', 'First-Person', 'Adventure', 'Stealth', 'Heist', 'RPG', 'Singleplayer', 'Comedy', 'Great Soundtrack', 'Memes', 'Open World', 'Illuminati', 'Atmospheric']",,
707080,2017-09-26,"['Action', 'Adventure', 'Gore', 'Violent']",,
709890,2017-09-26,"['Action', 'Adventure', 'Indie', 'Casual', 'Tower Defense', 'Platformer']",,
696710,2017-09-26,"['Adventure', 'Indie', 'Casual', 'Hidden Object']",,
713690,2017-09-26,"['Strategy', 'Action', 'Indie', 'Simulation']",,
520750,2006-12-20,"['Action', 'Indie', 'VR']",,
700920,2017-09-26,"['Indie', 'Casual', 'Chess']",,
720860,2017-09-26,"['Adventure', 'RPG', 'Gore', 'Violent', 'Action']",,
704340,2017-09-26,"['Free to Play', 'Indie', 'Casual', 'Sports']",,
722740,2017-09-26,"['Strategy', 'RPG', 'Indie']",,
710000,2017-09-26,"['Strategy', 'RPG', 'Indie']",,
721470,2017-10-10,"['Indie', 'Casual']",,
722690,2017-09-26,"['Strategy', 'RPG', 'Indie']",,
637743,2017-09-26,"['Casual', 'Simulation']",,
717100,2017-09-26,"['Strategy', 'RPG', 'Indie']",,
637744,2017-09-26,"['Casual', 'Simulation']",,
637746,2017-09-26,"['Casual', 'Simulation']",,
637745,2017-09-26,"['Casual', 'Simulation']",,
637747,2017-09-26,"['Casual', 'Simulation']",,
712380,2017-09-26,"['Indie', 'Casual']",,
688480,2012-08-27,"['Space', 'Sci-fi', 'VR', 'Multiplayer', 'Action', 'FPS', 'Shooter', 'Competitive']",,
708521,2017-09-26,['Action'],,
708530,2017-09-26,['Action'],,
705200,2017-09-18,"['Action', 'Adventure', 'Indie', 'Casual']",,
708520,2017-09-26,['Action'],,
700800,2017-09-26,['Action'],,
646661,2017-09-26,['Simulation'],,
646660,2017-09-26,['Simulation'],,
713830,2017-09-26,"['Early Access', 'Indie', 'Casual']",,
646673,2017-09-26,['Simulation'],,
722710,2017-09-26,"['Strategy', 'RPG', 'Indie']",,
646662,2017-09-26,['Simulation'],,
646663,2017-09-26,['Simulation'],,
646664,2017-09-26,['Simulation'],,
646666,2017-09-26,['Simulation'],,
646667,2017-09-26,['Simulation'],,
442120,2017-09-26,"['Simulation', 'Arcade', 'Pinball']",,
646668,2017-09-26,['Simulation'],,
646669,2017-09-26,['Simulation'],,
646670,2017-09-26,['Simulation'],,
646671,2017-09-26,['Simulation'],,
646672,2017-09-26,['Simulation'],,
657421,2017-09-26,['Simulation'],,
657422,2017-09-26,['Simulation'],,
657420,2017-09-26,['Simulation'],,
657423,2017-09-26,['Simulation'],,
646665,2017-09-26,['Simulation'],,
709220,2017-09-26,"['Action', 'Adventure', 'Indie', 'Casual']",,
688241,2017-09-26,['RPG'],,
704150,2017-09-26,['RPG'],,
688242,2017-09-26,['RPG'],,
657424,2017-09-26,['Simulation'],,
688243,2017-09-26,['RPG'],,
688244,2017-09-26,['RPG'],,
688245,2017-09-26,['RPG'],,
688246,2017-09-26,['RPG'],,
688247,2017-09-26,['RPG'],,
676910,2017-09-26,"['Indie', 'Strategy', 'Casual', 'Singleplayer', '2D', 'Pixel Graphics', 'Mouse only', 'Fantasy', 'Resource Management', 'Cute', 'Great Soundtrack']",,
704550,2017-09-23,"['Indie', 'Adventure', 'Casual', 'Action', 'Memes', 'Nudity', 'Sexual Content', 'Psychological Horror']",,
695420,2017-09-23,"['Indie', 'Casual']",,
682970,2017-09-23,"['Free to Play', 'Indie', 'Action', 'Multiplayer']",,
707340,2017-11-10,"['Animation & Modeling', 'Design & Illustration', 'Utilities']",,
566410,2017-09-24,"['Adventure', 'Indie', 'Casual']",,
662380,2017-09-24,"['Action', 'Indie', 'Adventure']",,
447920,2017-09-24,"['Racing', 'Indie']",,
670130,2006-06-29,"['Casual', 'Music', 'VR']",,
719900,2017-09-26,"['Indie', 'Casual']",,
709720,2017-09-25,"['Action', 'Adventure', 'Simulation']",,
689470,2017-11-10,"['Indie', 'Strategy', 'RPG', 'Simulation', 'Turn-Based', 'Fantasy', 'Story Rich', 'Pixel Graphics', 'Turn-Based Strategy', 'Strategy RPG', 'Tactical RPG']",,
713600,2017-09-25,"['Simulation', 'Action', 'Adventure', 'Indie', 'Casual']",,
710490,2017-09-25,"['Simulation', 'Strategy']",,
711090,2017-09-25,"['Indie', 'Casual']",,
711080,2017-09-25,"['Indie', 'Casual']",,
711100,2017-09-25,"['Indie', 'Casual']",,
694160,2012-01-10,"['Early Access', 'Action', 'Adventure', 'Indie', 'Simulation']",,
686090,2017-09-25,"['Early Access', 'Massively Multiplayer', 'Indie', 'Action', 'RPG', 'Procedural Generation', 'Survival', 'PvP', 'Dark Fantasy', 'Medieval', 'Rogue-lite', 'Co-op', 'Perma Death', 'Exploration', 'Magic', 'Open World', 'Fast-Paced', 'Dungeon Crawler', 'Sandbox', 'Multiplayer']",,
632580,2017-09-25,"['Action', 'Indie', 'Racing']",,
710390,2017-09-02,"['Indie', 'Casual']",,
718420,2017-09-25,"['Strategy', 'RPG', 'Indie']",,
709670,2017-09-25,"['Indie', 'RPG', 'Strategy']",,
718460,2017-09-25,"['Strategy', 'RPG', 'Indie']",,
718480,2017-09-25,"['Strategy', 'RPG', 'Indie']",,
718390,2017-09-25,"['Strategy', 'RPG', 'Indie']",,
695010,2017-09-22,"['Episodic', 'Violent', 'Science', 'Noir', 'Aliens', '2D', 'Sci-fi', 'Action', 'Anime']",,
666850,2018-01-03,"['Casual', 'Adventure', 'Indie', 'VR', 'Relaxing', 'Atmospheric']",,
707750,2017-08-20,"['Casual', 'Simulation']",,
655620,2017-11-10,"['Early Access', 'Action', 'Indie', 'VR']",,
440650,2016-09-15,"['Strategy', 'Simulation', 'Survival', 'Indie', 'Cute', 'Science', 'God Game', 'Singleplayer', 'Sandbox', 'Procedural Generation', 'Turn-Based', 'Exploration', 'Turn-Based Strategy', 'Management', 'Crowdfunded', 'Kickstarter', 'Rogue-like', 'Rogue-lite', 'Education', 'Family Friendly']",2.1666666666666665,10.0
712900,2017-09-21,"['Strategy', 'Indie', 'Simulation']",,
710300,2017-09-21,"['Strategy', 'Action']",,
553210,2017-09-21,"['Warhammer 40K', 'Turn-Based', 'Games Workshop', 'Strategy', 'Action', 'Card Game', 'Tactical']",,
386100,2017-09-21,"['Action', 'RPG', 'Indie', 'Rogue-like', 'Rogue-lite']",,
589290,2017-09-21,"['Early Access', 'Indie', 'Action', 'Multiplayer', 'Historical', 'Naval', 'Third-Person Shooter', 'Strategy', 'Military', 'First-Person', 'Massively Multiplayer', 'FPS', 'War', 'Simulation']",,
521790,2017-09-21,"['Strategy', 'Turn-Based Tactics', 'Turn-Based Strategy', 'Sci-fi', 'Tactical RPG', 'Strategy RPG', 'Indie', 'RPG']",,
702660,2017-09-21,"['Violent', 'Gore', 'Action', 'Sexual Content']",,
697800,2017-09-21,"['Action', 'Indie', 'Simulation']",,
701020,2017-09-21,"['Adventure', 'Indie', 'Casual']",,
713400,2017-08-21,"['Gore', 'Violent', 'Movie', 'Sexual Content', 'Horror', 'Zombies']",,
648301,2017-09-21,['Racing'],,
378860,2015-07-03,"['Racing', 'Driving', 'Simulation', 'Multiplayer', 'VR', 'Realistic', 'Sports', 'Singleplayer', 'Arcade', 'Open World', 'Casual', 'Atmospheric']",,
699090,2017-09-21,"['Free to Play', 'Casual', 'Simulation', 'Sports']",,
704950,2017-09-22,"['Action', 'Adventure', 'RPG', 'Indie']",,
687280,2017-09-21,"['Free to Play', 'Strategy', 'Card Game']",,
699240,2017-09-21,"['Casual', 'Action', 'Indie', 'Simulation', 'Pixel Graphics', 'Arcade', 'Great Soundtrack', 'Difficult', 'Space', 'Physics', 'Sci-fi', 'Atmospheric', 'Replay Value']",,
639300,2017-09-21,"['Strategy', 'RPG', 'Indie', 'Simulation', 'Sports']",,
720110,2017-09-21,"['Adventure', 'Indie']",,
409570,2017-09-21,"['RPG', 'Casual', 'Simulation']",,
641590,2004-10-14,"['Simulation', 'Action', 'Casual', 'Indie', 'Strategy', 'VR']",,
720900,2017-09-21,"['Action', 'Adventure', 'Free to Play', 'RPG', 'Massively Multiplayer']",,
702080,2017-09-21,"['Early Access', 'Strategy', 'Simulation', 'Indie']",,
718690,2017-09-22,"['Action', 'Adventure', 'Indie']",,
707770,2017-09-22,"['Strategy', 'Simulation', 'Action', 'War', 'Naval', 'RTS']",,
708171,2017-09-22,['Simulation'],,
714230,2017-09-22,"['Action', 'Massively Multiplayer', 'Free to Play', 'RPG', 'Adventure', 'Strategy']",,
669320,2017-10-01,"['Early Access', 'Strategy', 'Simulation', 'Indie', 'Historical']",,
712440,2017-09-21,"['Action', 'Indie', 'Casual']",,
623263,2017-09-22,['Simulation'],,
706380,2017-09-22,"['Indie', 'Casual', 'Strategy']",,
623265,2017-09-22,['Simulation'],,
623264,2017-09-22,['Simulation'],,
691250,2017-09-22,"['Action', 'Adventure', 'Indie', 'Casual']",,
645240,2017-09-22,"['Action', 'Indie', 'Top-Down Shooter', 'Rogue-lite', 'Sci-fi', 'Pixel Graphics', ""Shoot 'Em Up"", 'Class-Based', 'Gore', 'Shooter', '2D', 'Difficult', 'Fantasy', 'Arena Shooter', 'Score Attack', 'Rogue-like']",,
705440,2017-09-22,"['Action', 'Indie', 'Casual', 'Simulation']",,
411920,2017-09-22,['Simulation'],,
702300,2017-09-22,"['Casual', 'Puzzle', 'Indie']",,
711530,2017-08-20,['Casual'],,
629840,2017-09-22,"['Indie', 'Adventure', 'Walking Simulator', 'Great Soundtrack', 'Horror', 'Atmospheric', 'First-Person', 'Story Rich', 'Singleplayer', 'Dark', 'Psychological', 'Psychological Horror']",,
436180,2017-09-22,"['Action', 'Adventure', 'Free to Play', 'Multiplayer', 'Shooter', 'Co-op', 'Violent', 'Online Co-Op', 'Third-Person Shooter', 'PvP', 'Tactical', 'Sci-fi', 'PvE', 'Futuristic', 'Third Person', 'Difficult', 'Team-Based', 'Strategy', 'Parkour', 'Funny']",,
703210,2017-09-22,"['Casual', 'Indie']",,
708680,2017-11-10,"['Early Access', 'Free to Play', 'Casual', 'Indie', 'Action', 'Adventure', 'VR']",,
462600,2017-09-22,"['Action', 'Adventure', 'Violent', 'Indie', 'Multiplayer', 'Co-op', 'PvP', 'Team-Based', 'Shooter', 'Online Co-Op', 'Nudity', 'Third-Person Shooter', 'PvE', 'Sci-fi', 'Tactical', 'Third Person', 'Difficult', 'Strategy', 'Parkour']",,
709160,2017-09-01,"['Indie', 'Casual']",,
571310,2017-09-22,"['Adventure', 'Action', 'Indie', 'Metroidvania', 'Platformer', 'Steampunk', '2D', 'Female Protagonist', 'Mining', 'Great Soundtrack']",,
707600,2017-09-22,"['Action', 'Adventure', 'Indie', 'Casual']",,
666430,2017-08-25,"['Movie', 'Family Friendly']",,
675940,2017-09-19,"['Action', 'Indie', 'Casual']",,
698340,2004-10-14,"['Racing', 'Sports']",,
714850,2017-09-20,"['Strategy', 'Indie', 'Adventure', 'Action', 'Free to Play']",,
714860,2017-09-20,"['Strategy', 'Action', 'Adventure', 'Indie', 'Free to Play']",,
714861,2017-09-20,"['Indie', 'Adventure', 'Action', 'Strategy', 'Free to Play']",,
693300,2017-09-20,"['Indie', 'Casual', 'Puzzle', 'Minimalist']",,
604040,2017-09-20,"['Indie', 'Strategy', 'Tactical', 'Turn-Based', 'Turn-Based Tactics', 'Pixel Graphics', 'Tactical RPG']",,
614350,2017-09-20,"['Strategy', 'RPG', 'Indie']",,
705870,2010-11-29,"['Adventure', 'Indie', 'Casual', 'VR', 'Exploration']",,
614300,2017-09-20,"['Strategy', 'RPG', 'Indie']",,
287220,2017-09-20,"['Simulation', 'Sandbox', 'Building', 'Indie', 'Casual', 'Physics', 'Space', 'Crafting', 'Singleplayer', 'Multiplayer', 'Space Sim', 'Open World', 'Free to Play']",255.36666666666667,22.0
708610,2017-09-20,"['Indie', 'Action', 'Racing', 'Psychological Horror', 'Nudity', 'Difficult', 'Comedy', 'Sexual Content', 'Great Soundtrack', 'Memes', 'Parody', 'Anime', 'World War II', 'Violent']",,
398810,2017-09-20,"['Design & Illustration', 'Photo Editing']",,
405190,2017-09-20,"['Action', 'Indie', 'Strategy']",,
668630,2017-09-20,"['Visual Novel', 'Dating Sim', 'Casual', 'Sexual Content', 'Nudity', 'Indie', 'Adventure', 'Anime', 'Mature', 'Great Soundtrack']",,
690690,2017-11-10,['Utilities'],,
693830,2017-09-21,"['Early Access', 'Action', 'Adventure', 'Indie', 'Tower Defense', 'FPS', 'Co-op', 'Online Co-Op', 'Multiplayer']",,
614290,2017-09-20,"['Strategy', 'RPG', 'Indie']",,
679770,2017-09-21,"['Indie', 'Casual', 'Simulation', 'Adventure']",,
710080,2017-10-10,"['Indie', 'Casual']",,
708500,2017-09-21,"['Massively Multiplayer', 'Racing', 'Action', 'Free to Play']",,
719670,2017-09-21,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']",,
708490,2017-09-21,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']",,
701620,2017-09-21,['Action'],,
699160,2017-08-31,['Casual'],,
711310,2017-09-21,"['Action', 'Indie', 'Adventure', 'Casual', 'Top-Down', 'Arcade', 'Survival', 'Great Soundtrack']",,
710120,2017-09-21,"['Simulation', 'Strategy', 'Action', 'Indie', 'Casual']",,
621924,2017-09-21,['Simulation'],,
391530,2017-09-21,"['Early Access', 'Action']",,
579760,2017-09-21,"['Adventure', 'Indie', 'Point & Click', 'Great Soundtrack']",,
642750,2017-09-21,"['Strategy', 'Simulation', '4X']",,
689910,2017-09-21,"['Indie', 'Casual', 'Interactive Fiction', 'Great Soundtrack', 'Singleplayer', 'Detective', 'Puzzle', 'Short', 'Story Rich', 'Narration', 'Mystery']",,
710800,2017-09-21,"['Strategy', 'Action', 'Simulation']",,
454770,2017-09-19,"['Early Access', 'Action', 'Adventure', 'Indie', 'Platformer', '2D Fighter', 'Physics']",,
636950,2004-10-14,"['Action', 'Indie', 'Violent', 'VR']",,
632620,2006-06-29,['Audio Production'],,
707470,2017-09-19,"['Indie', 'Casual', 'Action', 'Platformer']",,
710110,2017-09-19,"['Action', 'Strategy', 'Casual', 'Simulation', 'Indie']",,
693280,2017-09-19,"['Early Access', 'Action', 'Adventure']",,
682640,2017-09-20,"['Action', 'Adventure', 'Casual']",,
685120,2017-09-19,"['Indie', 'Casual']",,
698510,2017-09-19,['RPG'],,
676210,2017-09-20,"['Action', 'Adventure', 'RPG', 'Indie', 'Simulation', 'Violent', 'RPGMaker', 'Crafting', 'Survival', 'Zombies', 'Post-apocalyptic', 'Anime', 'Action RPG']",,
702150,2017-09-19,"['Action', 'Indie', 'Retro', 'Platformer', 'Sci-fi']",,
683670,2017-09-19,"['Free to Play', 'Indie', 'Casual']",,
709700,2017-09-20,"['Adventure', 'Indie', 'Action']",,
687251,2017-09-20,"['Action', 'Adventure', 'RPG', 'Massively Multiplayer', 'Free to Play']",,
638010,2017-09-20,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Sports']",,
706690,2017-09-12,"['Action', 'Indie', 'Platformer']",,
703750,2017-09-21,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Programming', 'Puzzle-Platformer']",,
704490,2017-09-20,"['Casual', 'Indie', 'Simulation', 'Strategy']",,
704500,2017-09-20,"['RPG', 'Indie', 'Casual']",,
654390,2017-09-20,"['RPG', 'Indie', 'Simulation', 'Interactive Fiction', 'Female Protagonist', 'Story Rich', 'Conversation']",,
463680,2017-09-20,"['RPG', 'Hack and Slash', 'Massively Multiplayer', 'MMORPG', 'Action RPG', 'Action', 'Isometric', 'Loot']",,
704460,2017-09-20,"['Strategy', 'Indie', 'Casual', 'Simulation']",,
679010,2017-09-20,"['Action', 'RPG', 'Massively Multiplayer']",,
679020,2017-09-20,"['Action', 'RPG', 'Massively Multiplayer']",,
661740,2017-09-20,"['Adventure', 'Indie', 'Action', 'FPS', 'Space']",,
651610,2017-03-25,"['Action', 'Indie']",,
701080,2017-09-20,"['Early Access', 'Racing', 'Action', 'Indie']",,
710270,2017-09-19,"['Action', 'Adventure', 'Indie', 'Casual', 'Simulation']",,
680190,2017-09-20,"['Early Access', 'Action', 'Indie', 'Casual']",,
599510,2017-09-20,"['Indie', 'Strategy', 'Turn-Based', 'Space', 'Great Soundtrack']",,
